DUPLICATE,HAWB,OVERDUE,SUM,VER,RELEASED,ALL CLEAR,LAST IMPORTED,FIRST IMPORTED,FS DEVAN,OF LOCATION,OF DEVAN,OF PIECE COUNT,PIECE COUNT DIFF,FS LOCATION,FS PIECE COUNT,FS PRIMARY LOCATION,CLIENT NAME,RELEASE DATE,CONSIGNEE
False,4400241313,True,True,False,False,False,2021-04-30 11:23:58,2021-03-26 10:55:20,2021-02-24 19:24:00,1276A,2/24/21,12,8,"CHK,1276A,, (10)",20,1276A,EXPEDITORS INT'L - AIR IMPORT,None,"ICU MEDICAL, INC."
False,4850089185,False,False,False,True,False,2021-03-26 10:55:20,2021-03-26 10:55:20,2021-03-20 13:15:00,1252B,20-Mar,1,0,"R12,1252B,, (1)",1,1252B,EXPEDITORS INT'L - AIR IMPORT,2021-03-26 00:00:00,DSV DE MX SA DECV
False,4850088479,True,True,False,True,False,2021-04-16 09:04:37,2021-03-26 10:55:22,2021-02-28 05:10:00,1232A,3/3/2021,4,-3,"S2,160,,1 (1)",1,160,EXPEDITORS INT'L - AIR IMPORT,2021-03-09 00:00:00,PLEXUS ELECTRONICA S
False,4840541230,False,True,False,False,False,2021-03-26 10:55:23,2021-03-26 10:55:23,2021-03-22 10:23:00,1229A,21-Feb,3,69,"R12,1229A,, (72)",72,1229A,EXPEDITORS INT'L - AIR IMPORT,,NMB-MINEBEA DE MEXIC
False,4600234025,False,True,False,False,False,2021-03-26 10:55:24,2021-03-26 10:55:24,2021-03-18 14:32:00,1228B,18-Mar,2,1,"R12,1227/28B,, (3)",3,1227/28B,EXPEDITORS INT'L - AIR IMPORT,,XEIKON AMERICA INC.
False,4431681139,True,True,False,True,False,2021-04-23 10:22:51,2021-03-26 10:55:25,2021-03-12 19:30:00,1278B,12-Mar,18,2,"R12,1278BC,,1 (20)",20,1278BC,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,3M ONTARIO WDC
False,4570336905,False,True,False,False,False,2021-03-26 10:55:26,2021-03-26 10:55:26,2021-03-20 13:15:00,1214B,20-Mar,2,16,"CHK,1213A,, (12)",18,1213A,EXPEDITORS INT'L - AIR IMPORT,,"INTUITIVE SURGICAL,"
False,415V58173,False,True,True,False,False,2021-03-26 10:55:27,2021-03-26 10:55:27,N.A.,1210A,11-Mar,4,-4,N.A.,0,N.A.,N.A.,0,0
False,417768579,False,False,False,True,False,2021-03-26 10:55:28,2021-03-26 10:55:28,2021-03-05 23:00:00,541,5-Mar,94,0,"S6,533,,4 (94)",94,533,EXPEDITORS INT'L - AIR IMPORT,2021-03-08 00:00:00,ADIDAS INTERNATIONAL
False,4913961369,False,False,False,True,False,2021-03-26 10:55:28,2021-03-26 10:55:28,2021-03-21 23:15:00,533,21-Mar,10,0,"S3,218,749, (10)",10,218,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,LITTELFUSE INC
False,4560290271,False,True,False,False,False,2021-03-26 10:55:29,2021-03-26 10:55:29,2021-03-20 13:15:00,420,20-Mar,2,1,"CHK,420A,, (2)",3,420A,EXPEDITORS INT'L - AIR IMPORT,,CARL ZEISS MICROSCOP
False,4396772185,False,True,False,False,False,2021-03-26 10:55:30,2021-03-26 10:55:30,2021-03-20 03:00:00,417,19-Mar,1,1,"R26,417-B,, (2)",2,417-B,EXPEDITORS INT'L - AIR IMPORT,,FLEXTRONICS MANUFACT
False,4621187200,False,False,False,False,True,2021-03-26 10:55:31,2021-03-26 10:55:31,2021-03-07 23:50:00,337,7-Mar,6,0,"S15,W337,,1 (6)",6,W337,EXPEDITORS INT'L - AIR IMPORT,,THE GAP INC.
False,4560290102,False,True,False,False,False,2021-03-26 10:55:32,2021-03-26 10:55:32,2021-03-20 13:15:00,335,20-Mar,1,1,"CHK,W335A,, (2)",2,W335A,EXPEDITORS INT'L - AIR IMPORT,,"APPLIED MATERIALS, I"
False,43Z1141837,False,True,False,True,False,2021-03-26 10:55:33,2021-03-26 10:55:33,2021-03-20 22:25:00,519,20-Mar,20,63,"S5,443,,5 (83)",83,443,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,NEW BALANCE ATHLETIC
False,41N0467593,False,True,False,False,False,2021-03-26 10:55:34,2021-03-26 10:55:34,2021-03-18 15:35:00,519,18-Mar,96,52,"S6,517,1381B,5 (148)",148,517,EXPEDITORS INT'L - AIR IMPORT,,FLEXTRONICS TECHNOLO
False,4396765844,False,True,False,True,False,2021-03-26 10:55:35,2021-03-26 10:55:35,2021-03-21 19:30:00,503,21-Mar,1,69,"S6,503,, (70)",70,503,EXPEDITORS INT'L - AIR IMPORT,2021-03-22 00:00:00,"HAND HELD PRODUCTS,"
False,4840539871,False,True,False,False,False,2021-03-26 10:55:35,2021-03-26 10:55:35,2021-03-10 01:00:00,344,10-Mar,1,479,"S5,404,, (480)",480,404,EXPEDITORS INT'L - AIR IMPORT,,S.C. JOHNSON AND SON
False,417555722,False,False,False,True,False,2021-04-02 09:59:53,2021-04-02 09:59:53,2021-03-06 08:00:00,1284B,6-Mar,3,0,"R12,1284A,1284CD, (3)",3,1284A,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,DEX CORPORATION
False,417768528,False,True,False,True,False,2021-04-02 09:59:57,2021-04-02 09:59:57,2021-03-03 06:30:00,1206B,6-Mar,24,30,"R12,1253/A,1251/C,1206/B (54)",54,1253/A,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,THE GAP INC.
False,421866348,False,True,False,True,False,2021-04-02 09:59:59,2021-04-02 09:59:59,2021-03-06 18:45:00,306,6-Mar,5,30,"S4,309,, (35)",35,309,EXPEDITORS INT'L - AIR IMPORT,2021-03-10 00:00:00,NOKIA OF AMERICA COR
False,4812303005,False,True,False,True,False,2021-04-02 10:00:14,2021-04-02 10:00:14,2021-02-28 19:40:00,1294D,28-Feb,2,67,"R12,1295D,1296D, (69)",69,1295D,EXPEDITORS INT'L - AIR IMPORT,2021-03-12 00:00:00,KAMAYA INC.
False,416292432,True,True,False,False,False,2021-04-09 09:19:32,2021-04-09 09:12:26,2021-03-30 23:55:00,1386B,30-Mar,4,-2,"R12,1386B,,1 (2)",2,1386B,EXPEDITORS INT'L - AIR IMPORT,None,CELINE AT SOUTH COAS
False,416583178,False,True,False,False,False,2021-04-09 09:19:33,2021-04-09 09:12:27,2021-04-03 15:47:00,1300B,3-Apr,2,-1,"R12,1300A,, (1)",1,1300A,EXPEDITORS INT'L - AIR IMPORT,None,CLOUD NETWORK TECHNO
False,418565479,False,False,False,False,True,2021-04-09 09:19:34,2021-04-09 09:12:28,2021-04-03 15:47:00,1310C,4/3/21,2,0,"R12,1310BC,, (2)",2,1310BC,EXPEDITORS INT'L - AIR IMPORT,None,ALCON LABORATORIES
False,418565479,False,False,False,False,True,2021-04-09 09:19:34,2021-04-09 09:12:29,2021-04-03 15:47:00,1310C,4/3/21,2,0,"R12,1310BC,, (2)",2,1310BC,EXPEDITORS INT'L - AIR IMPORT,None,ALCON LABORATORIES
False,421034905,False,True,False,False,False,2021-04-09 09:19:36,2021-04-09 09:12:30,2021-04-02 23:59:00,1208A,3-Apr,22,-11,"R12,1208A,,1 (11)",11,1208A,EXPEDITORS INT'L - AIR IMPORT,None,THE COLLECTED GROUP
False,421224474,True,True,False,False,False,2021-04-09 09:19:37,2021-04-09 09:12:31,2021-03-23 04:30:00,1377B,23-Mar,4,-2,"R12,1377C,,1 (2)",2,1377C,EXPEDITORS INT'L - AIR IMPORT,None,BANANA REPUBLIC LLC
False,4396768778,True,True,False,False,False,2021-04-09 09:19:38,2021-04-09 09:12:32,2021-03-23 21:37:00,1326C,23-Mar,4,188,"CHK,1326A,, (96)",192,1326A,EXPEDITORS INT'L - AIR IMPORT,None,DELPHI TECHNOLOGIES
False,4396768943,True,True,False,False,False,2021-04-09 09:19:40,2021-04-09 09:12:33,2021-03-19 15:11:00,229A,21-Mar,40,179,"CHK,BV,,10 (219)",219,BV,EXPEDITORS INT'L - AIR IMPORT,None,PATAGONIA INC
False,4396788196,False,True,False,False,False,2021-04-09 09:19:43,2021-04-09 09:12:33,2021-04-02 23:59:00,1289A,2-Apr,4,257,"CHK,1289A,, (27)",261,1289A,EXPEDITORS INT'L - AIR IMPORT,None,POWER AND SIGNAL GRO
False,4400241313,True,True,False,False,False,2021-04-30 11:23:58,2021-04-09 09:12:34,2021-02-24 19:24:00,1276A,2/24/21,12,8,"CHK,1276A,, (10)",20,1276A,EXPEDITORS INT'L - AIR IMPORT,None,"ICU MEDICAL, INC."
False,4431681139,True,True,False,True,False,2021-04-23 10:22:51,2021-04-09 09:12:35,2021-03-12 19:30:00,1278B,12-Mar,18,2,"R12,1278BC,,1 (20)",20,1278BC,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,3M ONTARIO WDC
False,4480619662,False,False,False,True,False,2021-04-09 09:19:48,2021-04-09 09:12:36,2021-04-03 15:30:00,1369A,3-Apr,2,0,"R12,1369A,, (2)",2,1369A,EXPEDITORS INT'L - AIR IMPORT,2021-04-04 00:00:00,LITTELFUSE INC
False,4560290629,True,True,False,True,False,2021-04-09 09:19:49,2021-04-09 09:12:36,2021-03-24 16:00:00,1255A,24-Mar,2,1,"SUB,1262A,1277CD, (3)",3,1262A,EXPEDITORS INT'L - AIR IMPORT,2021-03-26 00:00:00,CARL ZEISS MEDITEC I
False,4621187751,True,True,False,False,False,2021-04-09 09:19:51,2021-04-09 09:12:38,2021-03-28 14:50:00,1384C,28-Mar,2,-1,"R12,1384A,,1 (1)",1,1384A,EXPEDITORS INT'L - AIR IMPORT,None,NORGREN KLOEHN
False,4812295547,True,True,False,False,False,2021-04-09 09:19:52,2021-04-09 09:12:39,2021-03-31 00:30:00,226A,1-Apr,2,25,"R12,1226A,, (27)",27,1226A,EXPEDITORS INT'L - AIR IMPORT,None,HP INC
False,4812309523,True,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:12:40,2021-04-01 23:00:00,1205C,1-Apr,12,24,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,True,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:12:41,2021-04-01 23:00:00,1205C,1-Apr,12,24,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,True,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:12:41,2021-04-01 23:00:00,1205C,1-Apr,12,24,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,True,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:12:42,2021-04-01 23:00:00,1205C,1-Apr,12,24,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,True,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:12:43,2021-04-01 23:00:00,1205C,1-Apr,12,24,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,True,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:12:43,2021-04-01 23:00:00,1205C,1-Apr,12,24,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4912624722,True,True,False,True,False,2021-04-09 09:19:58,2021-04-09 09:12:45,2016-02-18 16:00:00,1379D,4/2/21,2,135,"S6,517,,4 (137)",137,517,EXPEDITORS INT'L - AIR IMPORT,2016-02-18 00:00:00,TOSHIBA
False,418565479,False,True,False,False,False,2021-04-09 09:19:34,2021-04-09 09:19:34,2021-04-03 15:47:00,1310B,3-Apr,1,1,"R12,1310BC,, (2)",2,1310BC,EXPEDITORS INT'L - AIR IMPORT,,ALCON LABORATORIES
False,4812309523,False,True,False,True,False,2021-04-09 09:19:53,2021-04-09 09:19:53,2021-04-01 23:00:00,1205B,4/1/21,6,30,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,False,True,False,True,False,2021-04-09 09:19:54,2021-04-09 09:19:54,2021-04-01 23:00:00,1204B,1-Apr,6,30,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,False,True,False,True,False,2021-04-09 09:19:55,2021-04-09 09:19:55,2021-04-01 23:00:00,1202B,1-Apr,6,30,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,False,True,False,True,False,2021-04-09 09:19:56,2021-04-09 09:19:56,2021-04-01 23:00:00,1201B,4/1/21,6,30,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4812309523,False,True,False,True,False,2021-04-09 09:19:56,2021-04-09 09:19:56,2021-04-01 23:00:00,1201C,4/1/21,6,30,"S6,520,, (36)",36,520,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,SPACE EXPLORATION TE
False,4913967175,False,True,False,True,False,2021-04-09 09:20:00,2021-04-09 09:20:00,2021-03-29 19:30:00,621D,3/29/21,30,34,"R12,1343B,1344B,3 (64)",64,1343B,EXPEDITORS INT'L - AIR IMPORT,2021-03-30 00:00:00,CISCO SYSTEMS INC.
False,4913970075,False,True,False,True,False,2021-04-09 09:20:01,2021-04-09 09:20:01,2021-04-03 18:30:00,620D,4/3/21,44,102,"S4,304,,4 (146)",146,304,EXPEDITORS INT'L - AIR IMPORT,2021-04-05 00:00:00,CISCO SYSTEMS INC.
False,4913970075,False,True,False,True,False,2021-04-09 09:20:01,2021-04-09 09:20:01,2021-04-03 18:30:00,619D,4/3/21,42,104,"S4,304,,4 (146)",146,304,EXPEDITORS INT'L - AIR IMPORT,2021-04-05 00:00:00,CISCO SYSTEMS INC.
False,4930525709,False,True,False,True,False,2021-04-09 09:20:02,2021-04-09 09:20:02,2021-03-15 00:34:00,418d,3/14/21,1,4,"R26,418CD,421/19D, (5)",5,418CD,EXPEDITORS INT'L - AIR IMPORT,2021-03-17 00:00:00,FUJIFILM NORTH AMERI
False,4930525744,False,False,False,False,True,2021-04-09 09:20:03,2021-04-09 09:20:03,2021-04-03 13:12:00,543,3-Apr,70,0,"CHK,543,,2 (48)",70,543,EXPEDITORS INT'L - AIR IMPORT,,FUJIFILM NORTH AMERI
False,4940235958,False,True,False,False,False,2021-04-09 09:20:04,2021-04-09 09:20:04,2021-04-03 13:12:00,1283,3-Apr,2,4,"CHK,1282-83A,, (4)",6,1282-83A,EXPEDITORS INT'L - AIR IMPORT,,"ALCON VISION, LLC."
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-04-09 09:20:06,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-04-09 09:20:06,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
True,1012345678,False,True,True,False,False,2021-05-21 10:24:34,2021-04-09 09:20:07,N.A.,12/4/2020,1398C,75,-75,N.A.,0,N.A.,N.A.,0,0
False,41A0140594,True,False,False,False,False,2021-04-30 11:24:21,2021-04-09 09:20:08,2021-02-28 05:10:00,1384C,2/27/21,2,0,"CHK,1385B,, (1)",2,1385B,EXPEDITORS INT'L - AIR IMPORT,None,GARRETT ADVANCED MOT
False,41A0141795,False,True,False,False,False,2021-04-09 09:20:09,2021-04-09 09:20:09,2021-04-03 15:30:00,1285A,3-Apr,2,18,"R12,1285A,, (20)",20,1285A,EXPEDITORS INT'L - AIR IMPORT,,ZOETIS SERVICES LLC
False,41N0458982,True,True,False,True,False,2021-04-30 08:46:43,2021-04-09 09:20:10,2021-02-19 07:10:00,1361C,2/19/21,322,-208,"R12,1271B,1362AC,5 (114)",114,1271B,EXPEDITORS INT'L - AIR IMPORT,2021-03-02 00:00:00,MOLEX US IMPORT WEST
False,41N0458982,True,True,False,True,False,2021-04-30 08:46:43,2021-04-09 09:20:10,2021-02-19 07:10:00,1361C,2/19/21,322,-208,"R12,1271B,1362AC,5 (114)",114,1271B,EXPEDITORS INT'L - AIR IMPORT,2021-03-02 00:00:00,MOLEX US IMPORT WEST
False,41N0467107,False,True,False,True,False,2021-04-09 09:20:11,2021-04-09 09:20:11,2021-03-27 07:00:00,1242D,27-Feb,68,498,"R12,1250D,1333/59D,9 (566)",566,1250D,EXPEDITORS INT'L - AIR IMPORT,2021-03-31 00:00:00,NWE BRANDS INC.
False,42g0053451,False,True,True,False,False,2021-04-09 09:20:12,2021-04-09 09:20:12,N.A.,1384C,12-Mar,1,-1,N.A.,0,N.A.,N.A.,0,0
False,42G0054131,False,False,False,True,False,2021-04-09 09:20:13,2021-04-09 09:20:13,2021-04-01 18:00:00,1208C,4/21/21,25,0,"S4,303,, (25)",25,303,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,KUHL CLOTHING DC
False,42K0004287,False,True,False,False,False,2021-04-09 09:20:15,2021-04-09 09:20:15,2021-04-02 05:03:00,1378D,2-Apr,1,1,"CHK,423A,, (2)",2,423A,EXPEDITORS INT'L - AIR IMPORT,,CTS ELECTRONIC COMPO
False,42Y0015103,False,True,False,True,False,2021-04-09 09:20:16,2021-04-09 09:20:16,2021-03-28 21:00:00,350,30-Mar,15,28,"R12,1276C,1277D,2 (43)",43,1276C,EXPEDITORS INT'L - AIR IMPORT,2021-04-01 00:00:00,PANASONIC INDUSTRIAL
False,43Z1141884,True,True,False,True,False,2021-04-23 10:23:16,2021-04-09 09:20:17,2021-03-10 15:40:00,419d,3/10/21,264,-156,"S6,522,,5 (108)",108,522,EXPEDITORS INT'L - AIR IMPORT,2021-03-11 00:00:00,NEW BALANCE ATHLETIC
False,4431680138,False,True,False,True,False,2021-04-09 09:20:18,2021-04-09 09:20:18,2021-03-01 19:30:00,1250A,7-Mar,1,68,"R12,1254-55C,1403B, (69)",69,1254-55C,EXPEDITORS INT'L - AIR IMPORT,2021-03-09 00:00:00,TE CONNECTIVITY CORP
False,4580167330,False,False,False,False,True,2021-04-09 09:20:19,2021-04-09 09:20:19,,1387A,3-Apr,1,0,,1,,EXPEDITORS INT'L - AIR IMPORT,,TDK CORPORATION OF A
False,45G0038310,False,True,False,False,False,2021-04-09 09:20:20,2021-04-09 09:20:20,2021-03-26 15:30:00,1312A,26-Mar,4,396,"R12,1310-11A,1313A, (400)",400,1310-11A,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,45G0038329,True,True,False,True,False,2021-04-23 10:23:14,2021-04-09 09:20:21,2021-03-26 21:00:00,1237C,3/26/21,952,-552,"R12,1237BC,1238B,2 (400)",400,1237BC,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,"HP, INC."
False,45G0038330,False,True,False,False,False,2021-04-09 09:20:21,2021-04-09 09:20:21,2021-03-26 21:00:00,314,26-Mar,4,396,"S4,311,,1 (400)",400,311,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,4913967780,False,False,False,True,False,2021-04-09 09:20:22,2021-04-09 09:20:22,2021-04-01 08:00:00,w278 b,3/31/21,263,0,"S3,226,,1 (263)",263,226,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,LITTELFUSE INC
False,416292432,False,False,False,False,True,2021-04-16 09:04:20,2021-04-16 09:04:20,2021-03-30 23:55:00,1386A,3/30/2021,2,0,"R12,1386B,,1 (2)",2,1386B,EXPEDITORS INT'L - AIR IMPORT,,CELINE AT SOUTH COAS
False,421867525,False,True,False,False,False,2021-04-16 09:04:21,2021-04-16 09:04:21,2021-04-10 10:45:00,252B,4/10/2021,3,7,"R16,252A/B,,1 (10)",10,252A/B,EXPEDITORS INT'L - AIR IMPORT,,COMMSCOPE CONNECTIVI
False,421867559,False,True,False,True,False,2021-04-23 10:23:11,2021-04-16 09:04:22,2021-04-11 23:30:00,1302D,11-Apr,20,-10,"R12,1302D,,1 (10)",10,1302D,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,COMMSCOPE CONNECTIVI
False,421867584,False,True,False,True,False,2021-04-23 10:23:13,2021-04-16 09:04:23,2021-04-11 00:31:00,1265C,4/10/21,12,-6,"R12,1256CD,1263B,1 (6)",6,1256CD,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,COMMSCOPE CONNECTIVI
False,422728787,False,True,False,True,False,2021-04-16 09:04:24,2021-04-16 09:04:24,2021-04-11 13:37:00,247B,4/11/2021,3,192,"R16,245-47A,, (195)",195,245-47A,EXPEDITORS INT'L - AIR IMPORT,,MPOWERD INC.
False,616628462,False,False,False,False,True,2021-04-16 09:04:25,2021-04-16 09:04:25,2021-04-13 15:30:00,256A,4/10/2021,2,0,"S3,256A,, (2)",2,256A,EXPEDITORS INT'L - IMPORT DEPT.,,2842 BUSINESS PARL AVENUE
False,4396768778,False,True,False,False,False,2021-04-16 09:04:26,2021-04-16 09:04:26,2021-03-23 21:37:00,1326A,3/23/2021,2,190,"CHK,1326A,, (96)",192,1326A,EXPEDITORS INT'L - AIR IMPORT,,DELPHI TECHNOLOGIES
False,4396782622,False,True,False,True,False,2021-04-16 09:04:26,2021-04-16 09:04:26,2021-04-02 16:08:00,504,4/2/2021,2,190,"S4,323,, (192)",192,323,EXPEDITORS INT'L - AIR IMPORT,2021-04-02 00:00:00,BEAUTY MANUFACTURING
False,4396783538,False,False,False,False,True,2021-04-16 09:04:27,2021-04-16 09:04:27,2021-04-08 05:00:00,1201B,4/8/2021,3,0,"R12,1200A,, (3)",3,1200A,EXPEDITORS INT'L - AIR IMPORT,,PHILIPS ULTRASOUND I
False,4400241313,True,True,False,False,False,2021-04-30 11:23:58,2021-04-16 09:04:28,2021-02-24 19:24:00,1276A,2/24/21,12,8,"CHK,1276A,, (10)",20,1276A,EXPEDITORS INT'L - AIR IMPORT,None,"ICU MEDICAL, INC."
False,4431681139,True,True,False,True,False,2021-04-23 10:22:51,2021-04-16 09:04:29,2021-03-12 19:30:00,1278B,12-Mar,18,2,"R12,1278BC,,1 (20)",20,1278BC,EXPEDITORS INT'L - AIR IMPORT,2021-03-15 00:00:00,3M ONTARIO WDC
False,4431683194,False,True,False,True,False,2021-04-16 09:04:30,2021-04-16 09:04:30,2021-04-08 20:00:00,1308B,4/8/2021,1,39,"R12,1342C,, (40)",40,1342C,EXPEDITORS INT'L - AIR IMPORT,2021-04-09 00:00:00,TE CONNECTIVITY
False,4480617163,False,True,False,True,False,2021-04-16 09:04:30,2021-04-16 09:04:30,2021-03-31 12:00:00,1302A,4/11/2021,1,64,"S6,542,, (65)",65,542,EXPEDITORS INT'L - AIR IMPORT,2021-04-01 00:00:00,"ARROW ELECTRONICS, I"
False,4560291328,False,False,False,False,True,2021-04-16 09:04:32,2021-04-16 09:04:32,2021-04-07 20:00:00,310,4/7/2021,5,0,"CHK,308,310, (5)",5,308,EXPEDITORS INT'L - AIR IMPORT,,CARL ZEISS MEDITEC I
False,4600235604,False,True,False,True,False,2021-04-23 10:22:24,2021-04-16 09:04:33,2021-04-11 23:50:00,1334D,10-Apr,8,-4,"R12,1334B,, (4)",4,1334B,EXPEDITORS INT'L - AIR IMPORT,2021-04-15 00:00:00,GEN PROBE INCORPORAT
False,4711551014,False,False,False,True,False,2021-04-16 09:04:34,2021-04-16 09:04:34,2021-04-04 02:22:00,1354B,4/4/2021,1,0,"R12,1389A,, (1)",1,1389A,EXPEDITORS INT'L - AIR IMPORT,2021-04-04 00:00:00,INVENTEC IEC TECHNOL
False,4812295607,False,True,False,False,False,2021-04-16 09:04:35,2021-04-16 09:04:35,2021-04-05 10:19:00,1207A,4/5/2021,2,42,"R12,1207A,, (44)",44,1207A,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,4812295657,False,True,False,False,False,2021-04-16 09:04:36,2021-04-16 09:04:36,2021-04-09 13:40:00,1259B,4/9/2021,1,49,"R12,1259A,, (50)",50,1259A,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,41A0140594,True,False,False,False,False,2021-04-30 11:24:21,2021-04-16 09:04:39,2021-02-28 05:10:00,1384C,2/27/21,2,0,"CHK,1385B,, (1)",2,1385B,EXPEDITORS INT'L - AIR IMPORT,None,GARRETT ADVANCED MOT
False,41N0467318,True,True,False,True,False,2021-04-30 08:47:01,2021-04-16 09:04:41,2021-04-04 12:00:00,1217C,4/4/21,216,30,"SUB,,, (246)",246,,EXPEDITORS INT'L - AIR IMPORT,2021-04-06 00:00:00,MOLEX LLC - US IMPOR
False,41N0470511,False,False,False,False,True,2021-04-16 09:04:42,2021-04-16 09:04:42,2021-04-08 10:59:00,517,4/8/2021,353,0,"CHK,517,,4 (297)",353,517,EXPEDITORS INT'L - AIR IMPORT,,BRADSHAW INTERNATION
False,41N0470513,False,True,False,False,False,2021-04-16 09:04:43,2021-04-16 09:04:43,2021-04-08 10:59:00,1299A,4/10/2021,29,351,"CHK,1299A,414,4 (232)",380,1299A,EXPEDITORS INT'L - AIR IMPORT,,BRADSHAW INTERNATION
False,41R0018122,False,True,False,False,False,2021-04-16 09:04:44,2021-04-16 09:04:44,2021-04-09 20:10:00,1332B,4/10/2021,1,95,"CHK,1260CD,1333A, (85)",96,1260CD,EXPEDITORS INT'L - AIR IMPORT,,MERIT MEDICAL SYSTEM
False,41x0073642,False,False,False,False,True,2021-04-16 09:04:44,2021-04-16 09:04:44,2021-04-06 23:35:00,521,4/7/2021,243,0,"CHK,521,,6 (241)",243,521,EXPEDITORS INT'L - AIR IMPORT,,TAYLOR MADE GOLF COM
False,41X0074131,False,True,False,True,False,2021-04-23 10:23:12,2021-04-16 09:04:45,2021-04-11 15:30:00,1279F,4/11/21,2,41,"R12,1279F,, (43)",43,1279F,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,THE NORTH FACE
False,42C0006199,False,False,False,True,False,2021-04-16 09:04:46,2021-04-16 09:04:46,2021-04-10 00:40:00,1224A,4/9/2021,1,0,"R12,1224A,, (1)",1,1224A,EXPEDITORS INT'L - AIR IMPORT,2021-04-16 00:00:00,COMMSCOPE CONNECTIVI
False,45G0036859,True,True,False,True,False,2021-04-30 11:24:15,2021-04-16 09:04:48,2021-02-24 00:45:00,207A,2/24/2021,109,471,"S4,324,, (580)",580,324,EXPEDITORS INT'L - AIR IMPORT,2021-02-26 00:00:00,"HP, INC."
False,45G0038310,False,True,False,False,False,2021-04-16 09:04:49,2021-04-16 09:04:49,2021-03-26 15:30:00,1312B,3/25/2021,4,396,"R12,1310-11A,1313A, (400)",400,1310-11A,EXPEDITORS INT'L - AIR IMPORT,,"HP, INC."
False,H42J0272031,False,True,True,False,False,2021-04-30 11:23:57,2021-04-16 09:04:51,N.A.,1278A,4/10/21,12,-12,N.A.,0,N.A.,N.A.,0,0
False,41N0470879,False,False,False,False,True,2021-04-23 10:22:00,2021-04-23 10:22:00,2021-04-19 19:28:00,1343C,19-Apr,135,0,"R12,1343BC,1294B, (135)",135,1343BC,EXPEDITORS INT'L - AIR IMPORT,,SYMBOTIC LLC
False,41X0073666,False,True,False,True,False,2021-04-23 10:22:00,2021-04-23 10:22:00,2021-04-20 20:28:00,1339d,20-Apr,36,74,"R12,1314A,, (0)",110,1314A,EXPEDITORS INT'L - AIR IMPORT,2021-04-23 00:00:00,TAYLOR MADE GOLF COM
